producer,release_to_review_time, used_real_name, verified_purchase, rating, helpfulness, number_of_votes, length_of_review_text
Toshiba,88,0,1,5,1,9,3388
Toshiba,41,0,1,5,0.889,9,2753
Toshiba,64,0,1,5,1,5,2661
Toshiba,31,1,0,4,0.875,8,831
Toshiba,26,0,1,4,0.875,8,681
Toshiba,31,0,0,4,1,4,1021
Toshiba,62,0,1,4,1,3,723
Toshiba,18,0,1,3,0.833,6,1451
Toshiba,173,0,1,5,1,2,681
Toshiba,53,1,1,5,1,2,391
Toshiba,51,0,1,3,1,2,587
Toshiba,195,1,0,1,1,1,532
Toshiba,165,0,1,5,1,1,576
Toshiba,139,0,1,4,1,1,1173
Toshiba,120,1,1,5,1,1,507
Toshiba,110,0,1,4,1,1,337
Toshiba,94,0,1,3,0.75,4,208
Toshiba,105,0,1,3,0.667,3,548
Toshiba,191,0,1,5,0,0,598
Toshiba,175,0,1,5,0,0,142
Toshiba,164,0,1,5,0,0,219
Toshiba,164,1,1,5,0,0,103
Toshiba,146,1,0,4,0,0,370
Toshiba,135,0,1,4,0,0,245
Toshiba,63,0,1,5,0,0,274
Toshiba,58,0,1,5,0,0,236
Toshiba,44,1,1,5,0,0,788
Toshiba,111,0,1,5,0.5,2,227
Toshiba,26,0,1,5,0.5,2,199
Toshiba,183,1,1,1,0,1,555
Toshiba,179,0,1,2,0,1,400
Toshiba,106,1,1,5,0,1,355
Toshiba,82,0,1,5,0,1,108
Toshiba,91,0,1,1,0.5,6,254
Toshiba,165,0,0,2,0.333,3,219
Toshiba,93,0,1,1,0.5,8,739
Toshiba,76,0,1,1,0.429,7,208
Toshiba,184,0,0,1,0,2,229
Toshiba,181,0,1,1,0,2,505
Toshiba,179,0,1,1,0,2,284
Toshiba,167,0,1,5,0,2,250
Toshiba,111,0,1,5,0,2,131
Toshiba,34,0,1,5,0,2,638
Toshiba,114,0,1,1,0.444,9,1553
Toshiba,82,0,1,1,0.053,19,109
Toshiba,25,0,1,5,0.939,33,571
Toshiba,80,0,1,5,0,0,654
Toshiba,79,0,1,5,0,0,692
Toshiba,56,0,1,5,1,5,378
Toshiba,93,0,1,5,1,2,989
Toshiba,102,0,1,5,1,1,412
Toshiba,108,0,0,1,0,0,203
Toshiba,86,0,0,5,0,0,390
Toshiba,70,0,0,1,0.25,8,172
Toshiba,38,1,1,2,0.429,28,1454
Toshiba,36,1,1,5,0.895,19,504
Toshiba,73,0,1,5,1,2,5297
Toshiba,71,1,0,5,1,1,643
Toshiba,66,0,1,5,0,0,540
Toshiba,48,1,1,5,0.966,29,650
Toshiba,65,0,1,5,1,13,1980
Toshiba,66,0,1,5,1,7,741
Toshiba,73,0,1,5,0.857,7,419
Toshiba,59,0,1,4,1,7,2891
Toshiba,74,1,1,5,1,3,926
Toshiba,71,0,1,5,1,2,202
Toshiba,68,0,1,5,1,2,1824
Toshiba,76,0,1,5,0,0,269
Toshiba,63,0,1,4,0,1,187
Toshiba,84,0,1,2,0.333,3,278
Toshiba,45,0,0,4,0.833,6,325
Toshiba,59,1,1,5,0,0,254
Toshiba,35,0,1,2,1,2,547
Toshiba,22,0,1,5,1,1,587
Toshiba,22,0,1,5,1,1,1074
Toshiba,41,0,1,5,0,0,475
Toshiba,41,0,1,5,0,0,158
Toshiba,9,0,0,3,0.458,142,590
Toshiba,88,1,1,5,1,31,1410
Toshiba,102,1,0,3,0.935,31,1270
Toshiba,73,0,1,4,0.786,14,1051
Toshiba,101,0,1,5,0.833,6,833
Toshiba,73,0,1,5,0.778,9,431
Toshiba,157,0,1,5,1,2,883
Toshiba,98,0,1,4,0.8,5,330
Toshiba,105,0,1,5,0.667,3,139
Toshiba,197,1,0,5,0,0,1900
Toshiba,194,0,1,5,0,0,219
Toshiba,194,0,1,5,0,0,156
Toshiba,192,1,0,4,0,0,389
Toshiba,54,0,0,1,0.375,8,191
Toshiba,79,1,1,5,1,2,1039
Toshiba,58,1,1,1,0.286,7,761
Toshiba,13,0,1,4,0.833,12,952
Toshiba,76,0,1,5,1,4,1239
Toshiba,53,0,1,5,1,5,695
Toshiba,27,0,1,4,1,4,662
Toshiba,20,0,0,5,1,4,408
Toshiba,87,1,1,5,0,0,1663
Toshiba,157,0,0,5,1,28,1589
Toshiba,121,1,1,5,1,17,557
Toshiba,146,0,1,5,1,13,550
Toshiba,180,0,0,5,1,9,2246
Toshiba,188,0,1,4,1,5,1824
Toshiba,130,0,1,4,0.8,10,291
Toshiba,336,0,1,5,1,2,90
Toshiba,258,1,1,5,1,2,169
Toshiba,229,1,0,2,1,2,472
Toshiba,131,1,1,5,0.6,10,73
Toshiba,242,0,1,5,0,1,149
Toshiba,251,0,1,2,0.333,3,502
Toshiba,99,0,1,4,0.467,15,97
Toshiba,80,0,0,5,1,2,491
Toshiba,81,0,1,5,1,1,182
Toshiba,54,0,1,5,0.75,4,163
Toshiba,57,0,0,5,0.5,6,256
Toshiba,72,0,0,1,0.5,8,273
Toshiba,62,0,0,1,0.067,30,175
Toshiba,92,1,0,5,1,2,742
Toshiba,35,0,1,5,0.955,44,4937
Toshiba,70,1,1,4,1,10,5623
Toshiba,49,0,1,5,0.842,19,5086
Toshiba,80,0,1,4,1,5,3819
Toshiba,94,1,1,4,1,3,2410
Toshiba,98,0,1,5,1,2,530
Toshiba,97,0,1,5,1,2,434
Toshiba,93,0,1,5,1,2,1108
Toshiba,126,0,1,5,1,1,1100
Toshiba,121,1,1,5,1,1,1485
Toshiba,84,0,1,4,1,1,214
Toshiba,70,1,1,5,1,1,567
Toshiba,144,0,1,5,0,0,183
Toshiba,107,1,1,5,0,0,565
Toshiba,106,0,1,5,0,0,891
Toshiba,82,1,1,5,0,0,318
Toshiba,70,0,1,5,0,0,350
Toshiba,68,0,1,1,0.412,17,1197
Toshiba,49,0,0,5,0.214,28,762
Toshiba,67,0,1,5,0,1,214
Toshiba,12,0,0,4,1,13,279
Toshiba,7,1,0,5,0.857,7,119
Toshiba,5,0,0,5,0.714,7,161
Toshiba,47,0,0,5,0,0,769
Toshiba,89,0,1,5,0,0,215
Toshiba,86,1,0,3,0,0,462
Toshiba,12,1,0,4,1,8,1157
Toshiba,3,1,0,4,0.75,12,651
Toshiba,17,0,0,5,1,1,1740
Toshiba,195,0,0,4,0,0,1063
Toshiba,192,0,1,2,0,0,1044
Toshiba,134,0,1,4,0.5,4,90
Toshiba,126,1,1,2,0.571,14,742
Toshiba,136,0,1,5,0.333,3,114
Toshiba,47,0,1,5,1,10,261
Toshiba,171,1,0,5,1,4,731
Toshiba,164,0,0,5,1,4,185
Toshiba,223,0,1,5,1,3,516
Toshiba,312,0,1,5,0,0,613
Toshiba,97,0,0,1,0.647,17,488
Toshiba,103,1,1,1,0.5,8,568
Toshiba,143,0,1,5,0.167,6,768
Toshiba,21,0,1,5,0.966,29,701
Toshiba,25,1,1,5,1,19,310
Toshiba,60,0,1,5,1,11,702
Toshiba,56,1,1,4,0.929,14,2710
Toshiba,58,1,1,5,1,8,373
Toshiba,53,0,1,5,1,8,1259
Toshiba,36,1,1,5,1,7,442
Toshiba,21,0,1,5,0.9,10,249
Toshiba,91,0,1,5,1,6,1819
Toshiba,122,0,1,2,0.846,13,1512
Toshiba,60,1,1,5,0.889,9,1113
Toshiba,84,1,1,5,1,4,1026
Toshiba,85,0,1,5,0.857,7,2218
Toshiba,123,0,1,5,1,3,641
Toshiba,58,0,0,5,0.833,6,299
Toshiba,135,0,1,5,1,2,3130
Toshiba,133,0,1,2,1,2,717
Toshiba,125,0,1,2,1,2,364
Toshiba,95,0,1,4,1,2,151
Toshiba,48,0,1,5,1,2,368
Toshiba,80,0,1,2,0.8,5,1146
Toshiba,90,0,1,5,1,1,2628
Toshiba,83,0,1,5,0.667,3,430
Toshiba,184,0,0,5,0,0,969
Toshiba,176,0,1,5,0,0,140
Toshiba,147,1,1,4,0,0,1227
Toshiba,146,1,1,4,0,0,681
Toshiba,141,0,1,5,0,0,796
Toshiba,85,0,1,5,0,2,173
Toshiba,94,0,1,3,0.375,8,864
Toshiba,98,0,1,5,0.167,6,177
Toshiba,92,0,1,1,0.048,21,228
Toshiba,4,1,1,3,0.875,8,1603
Toshiba,6,0,0,3,0.667,6,3630
Toshiba,49,1,1,4,0.667,3,377
Toshiba,50,0,1,3,0.25,4,136
Toshiba,125,0,1,5,0.875,16,625
Toshiba,176,0,1,4,1,7,575
Toshiba,240,1,0,1,1,6,659
Toshiba,144,0,1,5,0.875,8,452
Toshiba,211,0,1,4,1,2,1961
Toshiba,210,0,1,5,1,1,848
Toshiba,181,1,1,5,0.667,3,1683
Toshiba,277,1,1,5,0,0,376
Toshiba,271,0,1,4,0,0,539
Toshiba,237,0,1,5,0,0,337
Toshiba,207,0,1,1,0.182,22,1627
Toshiba,57,0,1,5,1,17,605
Toshiba,68,1,1,5,1,4,288
Toshiba,66,0,1,4,1,3,258
Toshiba,102,0,1,5,1,2,480
Toshiba,126,0,1,5,1,1,713
Toshiba,91,0,1,4,1,1,515
Toshiba,171,0,1,4,0,0,339
Toshiba,162,0,1,5,0,0,253
Toshiba,119,0,1,5,0,0,255
Toshiba,113,1,1,4,0,0,214
Toshiba,46,1,1,5,0.591,22,526
Toshiba,173,1,1,5,1,1,688
Toshiba,158,0,1,5,1,1,500
Toshiba,7,0,0,4,0.8,5,677
Toshiba,86,0,0,4,0,0,343
Toshiba,49,0,0,5,0,0,816
Toshiba,16,0,0,2,0.6,5,521
Toshiba,5,0,0,2,0.5,4,807
Toshiba,129,0,1,5,1,7,1592
Toshiba,167,1,1,5,1,2,1335
Toshiba,205,0,1,5,1,1,2051
Toshiba,166,1,1,4,1,1,1686
Toshiba,295,0,1,5,0,0,243
Toshiba,267,1,1,5,0,0,547
Toshiba,256,0,1,5,0,0,727
Toshiba,218,0,1,5,0,0,181
Toshiba,86,0,1,5,0.571,7,247
Toshiba,126,1,0,1,0.545,11,1429
Toshiba,92,1,1,5,1,11,1051
Toshiba,105,0,0,4,1,5,911
Toshiba,214,1,1,5,1,3,379
Toshiba,272,0,0,4,1,2,4325
Toshiba,261,0,1,5,1,2,728
Toshiba,89,0,0,4,0.8,5,417
Toshiba,228,0,1,4,1,1,1289
Toshiba,224,1,1,4,1,1,2335
Toshiba,218,0,1,4,1,1,695
Toshiba,154,0,1,4,1,1,1440
Toshiba,326,1,0,1,0,0,851
Toshiba,147,0,1,5,0,0,529
Toshiba,105,1,1,5,0,0,119
Toshiba,102,0,1,2,0.636,11,864
Toshiba,282,0,0,1,0,2,858
Toshiba,246,0,1,1,0.25,4,1150
Toshiba,141,0,0,1,0,6,212
Toshiba,25,0,1,5,0.953,43,2445
Toshiba,23,0,1,5,1,18,514
Toshiba,70,0,1,4,1,8,241
Toshiba,93,1,0,5,1,7,290
Toshiba,53,1,1,5,0.9,10,257
Toshiba,58,0,0,4,1,77,4740
Toshiba,105,0,0,3,1,10,817
Toshiba,59,0,1,5,0.857,7,211
Toshiba,99,1,1,1,1,3,634
Toshiba,70,1,1,4,0.833,6,1076
Toshiba,171,0,0,1,1,1,902
Toshiba,111,0,1,2,1,1,1044
Toshiba,68,0,1,2,0.667,3,418
Toshiba,182,0,0,1,0,0,842
Toshiba,126,1,1,5,0,0,145
Toshiba,113,0,0,4,0,0,448
Toshiba,105,1,1,4,0,0,198
Toshiba,98,0,1,4,0,0,669
Toshiba,156,1,0,1,0.5,2,196
Toshiba,81,0,1,3,0,3,371
Toshiba,15,0,0,5,1,7,2617
Toshiba,127,0,1,5,0,0,99
Toshiba,65,0,1,5,0,0,130
Toshiba,128,1,1,5,1,7,2433
Toshiba,109,0,0,1,0.818,11,2464
Toshiba,114,1,1,5,1,1,202
Toshiba,184,0,1,5,0,0,131
Toshiba,161,0,1,4,0,0,746
Toshiba,159,0,1,4,0,0,1075
Toshiba,139,0,1,5,0,0,347
Toshiba,120,0,1,5,0,0,354
Toshiba,66,1,0,5,0.938,16,2021
Toshiba,61,1,1,4,0.833,12,392
Toshiba,372,0,1,4,1,3,471
Toshiba,158,1,0,4,1,5,803
Toshiba,57,0,0,1,0.3,10,352
Toshiba,-78,0,1,4,1,13,898
Toshiba,-6,0,1,5,1,1,580
Toshiba,-81,0,1,4,0.714,7,217
Toshiba,68,0,0,4,0,0,2396
Toshiba,36,0,1,5,0,0,519
Toshiba,19,0,1,5,0,0,137
Toshiba,-18,0,0,5,0,0,121
Toshiba,-32,1,0,3,0,3,260
Toshiba,-80,0,1,5,0.25,8,148
Toshiba,-71,0,0,1,0.263,19,1243
Toshiba,40,0,0,4,1,4,2227
Toshiba,191,0,1,4,0,0,363
Toshiba,83,0,0,5,1,2,549
Toshiba,28,0,0,4,0.706,17,1473
Toshiba,107,1,0,1,0.964,28,707
Toshiba,150,0,1,1,0.846,13,1452
Toshiba,105,0,0,1,0.769,13,1672
Toshiba,152,0,1,4,1,3,227
Toshiba,235,0,1,1,1,2,213
Toshiba,234,0,0,1,1,2,430
Toshiba,153,1,0,5,0.8,5,551
Toshiba,153,1,1,5,1,1,108
Toshiba,135,0,0,1,0.75,4,2151
Toshiba,123,0,1,5,0.667,3,189
Toshiba,238,0,1,5,0,0,190
Toshiba,167,0,1,4,0,0,175
Toshiba,153,0,1,4,0,0,892
Toshiba,125,0,1,5,0,0,620
Toshiba,89,0,1,4,0,0,150
Toshiba,67,0,0,3,0.632,19,525
Toshiba,195,0,1,4,0.5,2,391
Toshiba,174,1,1,1,0.5,2,4381
Toshiba,65,0,1,3,0.571,7,431
Toshiba,74,0,1,5,0.5,4,104
Toshiba,74,0,0,5,0.5,4,284
Toshiba,61,1,1,3,0.571,14,179
Toshiba,140,1,0,3,0.25,4,1197
Toshiba,132,0,0,4,0.25,4,1385
Toshiba,63,0,1,5,0.97,67,1322
Toshiba,43,0,0,5,0.946,56,1145
Toshiba,44,1,0,5,0.933,60,830
Toshiba,106,1,0,1,1,17,707
Toshiba,96,0,0,5,1,14,2520
Toshiba,106,0,0,4,1,12,2514
Toshiba,99,1,1,5,1,8,2144
Toshiba,120,0,1,4,1,7,677
Toshiba,109,1,1,3,1,7,1669
Toshiba,136,0,1,3,1,6,811
Toshiba,88,0,0,3,0.846,13,916
Toshiba,104,0,1,5,1,4,683
Toshiba,116,1,1,5,1,3,879
Toshiba,87,0,1,4,0.833,6,324
Toshiba,149,0,1,1,1,2,667
Toshiba,104,0,1,4,1,2,346
Toshiba,151,0,0,1,0.8,5,2151
Toshiba,95,0,1,5,0.8,5,605
Toshiba,272,0,1,1,1,1,621
Toshiba,250,0,1,2,1,1,432
Toshiba,219,0,0,1,1,1,855
Toshiba,138,0,0,1,1,1,2415
Toshiba,130,1,1,5,1,1,468
Toshiba,114,0,0,3,0.75,4,251
Toshiba,98,0,1,5,0.75,4,331
Toshiba,119,0,1,1,0.714,7,684
Toshiba,96,0,1,5,0.714,7,120
Toshiba,271,0,1,1,0.667,3,1296
Toshiba,132,0,1,1,0.667,3,587
Toshiba,327,0,0,2,0,0,1858
Toshiba,290,0,1,5,0,0,214
Toshiba,241,0,1,5,0,0,135
Toshiba,228,0,1,5,0,0,115
Toshiba,158,1,1,4,0,0,296
Toshiba,147,0,1,5,0,0,489
Toshiba,139,1,1,4,0,0,355
Toshiba,137,1,1,5,0,0,496
Toshiba,132,1,1,5,0,0,205
Toshiba,121,0,1,3,0.5,4,660
Toshiba,127,0,1,5,0,1,173
Toshiba,190,1,1,2,0.333,3,497
Toshiba,91,0,0,2,0.5,8,452
Toshiba,175,0,1,5,0,2,137
Toshiba,134,0,1,3,0,3,151
Toshiba,179,0,1,5,0,4,596
Toshiba,87,0,0,1,0.421,19,1185
Toshiba,62,0,1,3,0.864,22,1110
Toshiba,63,0,1,5,1,4,276
Toshiba,132,0,1,5,1,3,175
Toshiba,176,0,1,1,1,1,611
Toshiba,292,0,1,1,0,0,532
Toshiba,244,0,1,1,0,0,261
Toshiba,228,0,1,1,0,0,247
Toshiba,182,0,1,4,0,0,231
Toshiba,76,0,0,1,0.235,17,1605
Toshiba,116,1,0,4,1,2,992
Toshiba,35,1,1,5,1,1,970
Toshiba,70,0,0,5,0,0,1005
Toshiba,69,1,0,5,0,0,429
Toshiba,65,1,0,1,0,0,1297
Toshiba,34,0,0,3,0.5,6,987
Toshiba,86,1,0,5,0.909,11,2241
Toshiba,241,0,1,4,0,0,94
Toshiba,236,0,1,1,0,1,2127
Toshiba,217,0,0,1,0.333,3,232
Toshiba,124,0,0,1,0.125,24,2415
Toshiba,35,0,0,5,1,4,1229
Toshiba,74,1,0,4,1,3,2547
Toshiba,93,0,0,4,1,1,2272
Toshiba,37,0,0,1,0.636,11,1186
Toshiba,45,0,0,2,0,3,109
Toshiba,14,0,0,4,1,21,1786
Toshiba,13,0,0,4,0.895,19,774
Toshiba,50,1,0,4,1,9,2646
Toshiba,48,1,1,5,1,5,1944
Toshiba,57,0,0,5,1,2,1112
Toshiba,66,0,0,4,1,1,2087
Toshiba,344,0,1,5,0,1,239
Toshiba,263,0,0,5,1,1,1277
Toshiba,222,1,1,5,1,1,382
Toshiba,246,0,1,5,0,0,158
Toshiba,72,0,1,5,0.947,19,1731
Toshiba,60,1,1,4,0.923,13,1000
Toshiba,89,0,0,5,1,6,936
Toshiba,104,0,1,5,1,2,1055
Toshiba,73,0,0,5,1,2,383
Toshiba,127,0,0,5,1,1,431
Toshiba,122,0,1,4,1,1,812
Toshiba,95,0,0,5,1,1,664
Toshiba,76,0,0,5,0,0,136
Toshiba,17,0,0,2,0.581,31,494
Toshiba,99,0,1,1,0.538,13,725
Toshiba,55,1,1,2,0.455,11,923
Toshiba,115,0,1,4,0,4,125
Toshiba,101,0,1,1,0,4,1460
Toshiba,114,1,1,1,0,5,524
Toshiba,80,0,1,2,0.286,14,128
Toshiba,24,1,0,5,1,3,397
Toshiba,58,0,0,4,0,0,2500
Toshiba,43,0,0,5,0,0,389
Toshiba,27,0,0,5,0,0,1946
Toshiba,22,0,0,1,0,3,713
Toshiba,2,1,0,4,1,8,2271
Toshiba,55,0,0,1,0.429,7,1052
Toshiba,2,1,0,5,0.984,123,353
Toshiba,30,1,1,5,0.982,57,1803
Toshiba,41,0,1,5,0.917,48,1870
Toshiba,50,1,1,5,1,20,1845
Toshiba,26,1,0,4,0.955,22,797
Toshiba,36,1,1,4,1,15,290
Toshiba,27,1,0,5,0.947,19,884
Toshiba,80,0,0,5,1,13,1405
Toshiba,45,0,1,3,0.85,40,895
Toshiba,60,1,0,5,1,12,2466
Toshiba,33,1,0,5,1,11,997
Toshiba,99,1,1,5,1,9,3162
Toshiba,59,1,1,5,1,9,891
Toshiba,70,0,1,5,1,6,950
Toshiba,28,1,1,5,1,5,378
Toshiba,137,1,1,3,1,4,1619
Toshiba,110,1,1,5,1,4,876
Toshiba,50,1,1,5,1,3,372
Toshiba,64,1,1,4,0.778,9,1565
Toshiba,92,0,1,5,1,2,220
Toshiba,81,1,1,4,1,2,567
Toshiba,72,1,1,5,0.8,5,823
Toshiba,256,1,1,5,1,1,468
Toshiba,218,0,1,1,1,1,434
Toshiba,177,1,1,4,1,1,1661
Toshiba,130,1,1,4,1,1,983
Toshiba,157,1,0,1,0.75,4,1221
Toshiba,86,0,1,5,0.75,4,525
Toshiba,50,0,1,5,0.714,7,954
Toshiba,41,1,0,5,0.667,6,146
Toshiba,187,1,1,1,0.667,3,1240
Toshiba,661,0,1,4,0,0,150
Toshiba,602,0,1,3,0,0,256
Toshiba,582,0,1,4,0,0,330
Toshiba,572,1,0,1,0,0,860
Toshiba,396,0,0,4,0,0,646
Toshiba,382,0,1,2,0,0,1187
Toshiba,380,0,1,3,0,0,169
Toshiba,329,1,1,4,0,0,501
Toshiba,309,0,1,5,0,0,616
Toshiba,293,0,1,4,0,0,398
Toshiba,291,0,1,3,0,0,744
Toshiba,230,1,1,4,0,0,126
Toshiba,220,0,1,4,0,0,206
Toshiba,186,0,0,5,0,0,343
Toshiba,183,0,1,5,0,0,210
Toshiba,160,1,1,4,0,0,781
Toshiba,160,1,1,5,0,0,225
Toshiba,156,1,0,5,0,0,406
Toshiba,142,1,1,4,0,0,209
Toshiba,138,1,1,4,0,0,999
Toshiba,136,1,1,4,0,0,355
Toshiba,90,1,1,5,0,0,117
Toshiba,82,0,1,5,0,0,256
Toshiba,96,0,0,1,0.625,8,517
Toshiba,171,0,1,1,0.5,2,272
Toshiba,162,1,1,3,0.5,2,208
Toshiba,159,0,0,1,0.5,2,725
Toshiba,101,1,1,4,0.5,2,397
Toshiba,344,0,0,1,0,1,663
Toshiba,344,0,1,3,0,1,1423
Toshiba,250,1,1,4,0,1,400
Toshiba,278,0,1,3,0,2,459
Toshiba,19,0,0,5,0.4,10,215
Toshiba,42,1,1,2,0.394,33,367
Toshiba,155,0,0,4,1,1,426
Toshiba,306,1,0,3,1,22,984
Toshiba,286,0,0,4,0.96,25,276
Toshiba,283,0,0,5,0.947,19,427
Toshiba,260,0,0,1,0.867,15,1241
Toshiba,344,0,0,1,1,4,922
Toshiba,321,0,0,1,0.8,5,843
Toshiba,418,1,0,1,1,1,707
Toshiba,350,0,0,3,1,1,2639
Toshiba,329,1,0,5,1,1,1188
Toshiba,321,1,1,5,0.667,3,370
Toshiba,662,0,0,1,0,0,239
Toshiba,658,0,0,3,0,0,799
Toshiba,632,0,1,4,0,0,213
Toshiba,585,1,0,1,0,0,228
Toshiba,388,0,1,5,0.5,2,3081
Toshiba,250,0,0,5,0.6,10,159
Toshiba,228,0,0,5,0.556,9,235
Toshiba,111,1,1,4,0.5,18,100
Toshiba,310,0,1,2,0.167,6,347
Toshiba,25,0,0,2,0.938,320,4058
Toshiba,46,0,0,4,1,53,2363
Toshiba,23,1,1,5,0.956,45,1797
Toshiba,61,0,1,5,1,6,324
Toshiba,92,0,1,1,1,5,149
Toshiba,91,0,0,1,0.765,17,1672
Toshiba,56,0,1,5,1,3,245
Toshiba,53,1,1,5,1,3,671
Toshiba,96,0,1,4,1,2,297
Toshiba,48,0,1,5,0.8,5,459
Toshiba,75,0,0,1,0.727,11,513
Toshiba,340,0,1,5,0,0,323
Toshiba,310,1,0,1,0,0,447
Toshiba,295,1,1,1,0,0,1253
Toshiba,268,1,0,1,0,0,744
Toshiba,211,0,1,5,0,0,142
Toshiba,184,0,1,5,0,0,428
Toshiba,176,0,1,5,0,0,240
Toshiba,157,0,1,5,0,0,103
Toshiba,156,0,0,1,0,0,278
Toshiba,153,0,1,5,0,0,478
Toshiba,110,0,1,5,0,0,295
Toshiba,89,0,1,4,0,0,140
Toshiba,251,1,0,1,0,1,1581
Toshiba,153,0,0,1,0,2,215
Toshiba,155,0,0,1,0,3,323
Toshiba,121,0,0,5,1,3,537
Toshiba,154,1,0,2,0,0,637
Toshiba,140,0,0,5,1,1,663
Toshiba,52,1,1,5,1,16,1213
Toshiba,59,1,1,5,1,6,798
Toshiba,61,0,1,4,1,5,370
Toshiba,48,0,1,5,0.875,8,524
Toshiba,78,0,1,3,1,4,137
Toshiba,86,0,1,5,1,2,464
Toshiba,38,0,1,5,0.889,27,1511
Toshiba,99,0,0,5,0.933,15,6553
Toshiba,232,0,0,1,0.789,19,3730
Toshiba,89,0,1,3,0.857,7,1386
Toshiba,199,0,0,5,0.8,10,4687
Toshiba,335,0,0,3,1,3,737
Toshiba,90,0,1,4,1,2,392
Toshiba,130,0,1,3,0.75,4,2427
Toshiba,521,0,0,2,0,0,2041
Toshiba,278,0,0,5,0.5,2,850
Toshiba,125,0,1,5,0.5,2,2732
Toshiba,97,0,1,5,0.5,2,473
Toshiba,187,1,1,5,0.5,4,1765
Toshiba,371,0,1,5,0,1,1183
Toshiba,296,0,1,5,0,1,203
Toshiba,288,0,1,5,0,1,273
Toshiba,172,0,1,5,0,1,285
Toshiba,112,0,0,1,0.059,17,478
Toshiba,33,0,1,5,0.967,91,581
Toshiba,35,0,1,4,0.981,54,1988
Toshiba,37,0,1,5,0.975,40,877
Toshiba,56,0,1,5,0.958,24,2560
Toshiba,42,0,1,5,1,17,1022
Toshiba,43,0,1,5,1,16,853
Toshiba,81,0,1,3,1,15,989
Toshiba,33,0,1,5,1,15,558
Toshiba,47,0,0,5,0.941,17,871
Toshiba,56,0,1,5,1,8,623
Toshiba,107,0,1,5,1,6,3194
Toshiba,77,1,1,5,1,5,560
Toshiba,98,0,1,5,1,4,1579
Toshiba,36,0,1,3,0.786,14,1130
Toshiba,83,0,1,4,1,3,439
Toshiba,72,0,1,5,1,3,283
Toshiba,164,0,1,5,1,2,832
Toshiba,101,0,1,5,1,2,1280
Toshiba,66,0,1,4,1,2,278
Toshiba,146,1,1,4,1,1,388
Toshiba,134,1,0,4,1,1,2117
Toshiba,133,0,1,2,1,1,135
Toshiba,125,0,1,2,1,1,976
Toshiba,102,0,0,5,1,1,482
Toshiba,95,0,1,4,1,1,481
Toshiba,90,0,1,5,1,1,232
Toshiba,83,1,1,5,1,1,742
Toshiba,77,1,1,5,1,1,894
Toshiba,71,0,1,5,1,1,499
Toshiba,69,0,1,5,1,1,158
Toshiba,68,0,1,5,1,1,354
Toshiba,68,1,1,5,1,1,141
Toshiba,72,0,1,4,0.667,3,1968
Toshiba,60,0,1,5,0.667,3,424
Toshiba,185,0,1,1,0,0,191
Toshiba,174,1,0,5,0,0,1138
Toshiba,163,0,1,5,0,0,418
Toshiba,157,0,1,5,0,0,113
Toshiba,147,0,0,4,0,0,639
Toshiba,145,0,1,4,0,0,524
Toshiba,144,1,1,4,0,0,282
Toshiba,140,0,1,4,0,0,273
Toshiba,138,0,0,5,0,0,487
Toshiba,132,1,1,5,0,0,344
Toshiba,131,1,1,4,0,0,1850
Toshiba,127,1,1,4,0,0,347
Toshiba,124,0,0,5,0,0,127
Toshiba,122,0,1,3,0,0,500
Toshiba,117,0,1,5,0,0,1185
Toshiba,115,0,1,5,0,0,128
Toshiba,112,1,1,5,0,0,311
Toshiba,110,0,1,4,0,0,117
Toshiba,108,0,1,5,0,0,300
Toshiba,101,1,1,5,0,0,286
Toshiba,99,0,1,4,0,0,383
Toshiba,94,0,1,4,0,0,177
Toshiba,93,0,1,4,0,0,519
Toshiba,71,0,1,5,0,0,258
Toshiba,106,0,1,4,0.5,2,536
Toshiba,69,0,1,4,0.5,2,179
Toshiba,138,0,1,1,0,1,387
Toshiba,45,0,1,1,0.591,22,790
Toshiba,153,1,0,1,0.333,3,290
Toshiba,116,0,1,2,0.333,3,1190
Toshiba,44,0,1,3,0.4,5,275
Toshiba,58,0,1,1,0.417,12,241
Toshiba,35,1,1,5,0.333,12,91
Toshiba,30,0,1,3,0.417,24,441
Toshiba,54,0,1,1,0.313,16,207
Toshiba,86,0,1,1,0.316,19,664
Toshiba,111,0,1,1,0.188,16,925
Toshiba,99,0,1,1,0,11,158
Toshiba,29,1,0,4,0.132,38,88
Toshiba,25,0,1,4,1,4,853
Toshiba,31,0,0,1,0.667,6,1185
Toshiba,69,0,0,3,0,1,136
Toshiba,60,0,0,1,0,6,378
Toshiba,89,1,0,1,0.75,4,1021
Toshiba,240,0,1,5,0,0,210
Toshiba,65,0,1,3,0.8,15,787
Toshiba,141,0,1,4,1,1,315
Toshiba,84,0,1,5,0.75,4,111
Toshiba,149,1,1,5,0,0,559
Toshiba,115,1,1,5,1,1,759
Toshiba,52,0,1,5,0.978,46,570
Toshiba,34,0,0,2,0.87,77,603
Toshiba,110,0,1,5,1,11,518
Toshiba,107,1,0,1,1,11,707
Toshiba,60,0,0,5,0.933,15,464
Toshiba,69,0,1,5,0.882,17,552
Toshiba,103,0,1,5,1,8,321
Toshiba,88,0,1,5,0.917,12,514
Toshiba,108,0,1,5,1,7,436
Toshiba,103,0,1,5,1,5,242
Toshiba,141,1,1,1,1,2,1299
Toshiba,112,0,1,5,1,2,520
Toshiba,128,0,1,5,1,1,117
